,lfc_NLSFlag,REFSEQ_new,REFSEQ,ISO
642,-1.08733493306828,NP_055554,NP_055554.1,NM_014739.3
643,-0.752865524066129,NP_055567,NP_055567.2,NM_014752.3
644,-0.648721826335831,NP_055570,NP_055570.1,NM_014755.3
645,-1.07045263717563,NP_055575,NP_055575.3,NM_014760.4
646,-1.42455876344042,NP_055577,NP_055577.1,NM_014762.4
647,-1.40808006988146,NP_055578,NP_055578.2,NM_014763.4
648,-0.861458627740268,NP_055680,NP_055680.3,NM_014865.4
649,-1.0895678429889,NP_055693,NP_055693.4,NM_014878.5
650,-0.891370581109777,NP_055701,NP_055701.1,NM_014886.6
651,-0.638377327249682,NP_055706,NP_055706.1,NM_014891.7
652,-0.992417832771306,NP_055723,NP_055723.1,NM_014908.4
653,-0.713102652686574,NP_055787,NP_055787.1,NM_014972.3
654,-1.36960170079355,NP_055816,NP_055816.2,NM_015001.3
655,-0.882155175702488,NP_055871,NP_055871.1,NM_015056.3
656,-0.886462186505284,NP_055872,NP_055872.4,NM_015057.5
657,-0.694455695164207,NP_055946,NP_055946.1,NM_015131.3
658,-1.2582067762065,NP_055955,NP_055955.1,NM_015140.4
659,-1.48147562503267,NP_055959,NP_055959.2,NM_015144.3
660,-0.821421813492054,NP_056016,NP_056016.1,NM_015201.5
661,-1.1912587831237,NP_056046,NP_056046.2,NM_015231.3
662,-1.1912587831237,NP_056046,NP_056046.2-2,NM_015231.3-2
663,-0.917651974684999,NP_056050,NP_056050.1,NM_015235.3
664,-1.16034940387398,NP_056140,NP_056140.1,NM_015325.3
665,-1.1173056302881,NP_056169,NP_056169.1,NM_015354.3
666,-0.764964270664755,NP_056175,NP_056175.3,NM_015360.5
667,-1.01201731701817,NP_056195,NP_056195.3,NM_015380.5
668,-0.912400103018362,NP_056212,NP_056212.1,NM_015397.4
669,-0.789086590308952,NP_056224,NP_056224.3,NM_015409.5
670,-0.94922891947137,NP_056236,NP_056236.2,NM_015421.4
671,-0.950963791262517,NP_056238,NP_056238.2,NM_015423.3
672,-0.879179178068882,NP_056240,NP_056240.2,NM_015425.6
673,1.12764480558795,NP_056246,NP_056246.3,NM_015431.4
674,-0.979663589705415,NP_056338,NP_056338.2,NM_015523.4
675,1.21676641145462,NP_056360,NP_056360.2,NM_015545.4
676,-1.27052695076047,NP_056437,NP_056437.4,NM_015622.6
677,-0.81966925078294,NP_056474,NP_056474.2,NM_015659.3
678,-0.881958704089353,NP_056508,NP_056508.2,NM_015693.4
